page,n_orden,provincia_canon,departamento_canon,localidad_canon,footnote,total,georef_id,nombre_oficial,georef_depto,lat,lon,estado,tier,criterio_deteccion,criterio_aceptacion,en_muestra,decidido_por,fecha,confianza,fuente,fuente_url,verificado_geo,nota
v6_p06,194,Santiago del Estero,Ojo de Agua,Santo Domingo,,410,,Santo Domingo (Ojo de Agua),Ojo de Agua,-29.2531302,-63.9284245,confirmado_3.3b,3.3b:manual_coord,manual_coord,documentado_3.3b,no,auto:3.3b(web+doc+guard),2026-07-22,media,auto + Nominatim/OpenStreetMap,"https://nominatim.openstreetmap.org/search?q=Santo+Domingo,+Ojo+de+Agua,+Santiago+del+Estero&format=json",verde,guard=verde (coord en conjunto permitido)
v6_p06,281,Santiago del Estero,Pellegrini,Santo Domingo,,114,86133060,Santo Domingo,Pellegrini,-26.2154783161616,-63.7795634199819,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,269,Santiago del Estero,Loreto,San Vicente,,172,86105A22,San Vicente,Loreto,-28.4870768478513,-64.1351252712122,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p06,261,Santiago del Estero,Silípica,San Vicente,,190,86189A09,San Vicente,Silípica,-28.2279153853448,-64.1882806056283,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p06,101,Santiago del Estero,Rivadavia,Selva,,1070,86154030,Selva,Rivadavia,-29.7683331093687,-62.0475282023917,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,63,Formosa,Pilcomayo,Siete Palmas,,1621,34049080,Siete Palmas,Pilcomayo,-25.2037594870283,-58.3320403861817,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,191,Santiago del Estero,Silípica,Simbol,,423,86189030,Simbol,Silípica,-28.1000725468272,-64.209843128715,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,140,Santiago del Estero,Banda,Simbolar,,625,86035130,Simbolar,Banda,-27.6538300286375,-64.193200530443,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,95,Santiago del Estero,Ojo de Agua,Sol de Julio,,1219,86126020,Sol de Julio,Ojo de Agua,-29.565330817345,-63.4572334595518,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,202,Santiago del Estero,Silípica,Sumamao,,385,86189040,Sumamao,Silípica,-28.1692153949693,-64.0988742124369,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,37,Santiago del Estero,Quebrachos,Sumampa,,2401,86140020,Sumampa,Quebrachos,-29.3811284345401,-63.4745184157704,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p06,33,Santiago del Estero,Matará,Suncho Corral,,2693,86098040,Suncho Corral,Juan Felipe Ibarra,-27.9361085560749,-63.4326672925797,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,178,Santiago del Estero,San Martín,Taboada,,459,86175030,Taboada,San Martín,-28.0086188865537,-63.7436150505556,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,107,Santiago del Estero,General Taboada,Tacañitas,,914,86077030,Tacañitas,General Taboada,-28.6251496744053,-62.6063748163381,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,155,Chaco,Almirante Brown,Taco Pozo,,561,22007050,Taco Pozo,Almirante Brown,-25.6150014024885,-63.2648516839357,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,234,Santiago del Estero,Quebrachos,Taco Pozo,,270,86140A42,Taco Pozo,Quebrachos,-29.7302626429254,-63.0657736853365,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p07,203,Santiago del Estero,Choya,Tapso,,381,86063080,Tapso,Choya,-28.4026155601291,-65.0913106874636,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,250,Formosa,Patiño,Teniente Brown,,219,34035A86,Teniente Brown,Patiño,-24.8021494966647,-60.4566159576342,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p07,70,Santiago del Estero,Moreno,Tintina,,1500,86119120,Tintina,Moreno,-27.0328700881388,-62.70473490317,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,256,Santiago del Estero,Capital,Tipiro,,203,86049A27,Tipiro,Capital,-27.6412458083343,-64.4092936988125,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p07,279,Santiago del Estero,Matará,Tobas,,139,86098A48,Tobas,Juan Felipe Ibarra,-28.1233636552443,-62.6992121888025,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p07,224,Santiago del Estero,General Taboada,Tomás Young,,294,86077060,Tomás Young,General Taboada,-28.6006176831261,-62.18286994285,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,21,Chaco,Maipú,Tres Isletas,,4318,22091010,Tres Isletas,Maipú,-26.3402725518195,-60.4313332814128,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,274,Santiago del Estero,General Taboada,Tres Pozos,,163,86077A31,Tres Pozos,General Taboada,-28.3947578152437,-62.2646930080433,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p07,193,Santiago del Estero,Copo,Urutaú,,411,86056090,Urutaú,Copo,-25.7139174807733,-63.0431207290214,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,182,Chaco,Bermejo,Velaz,,440,22014A04,Colonia Vélaz,Bermejo,-26.6917439315158,-58.65981622428,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Colonia Vélaz/Bermejo [22014A04]
v6_p07,265,Chaco,Fray J. Sta. María de Oro,Venados Grandes,,184,22043030,Venados Grandes,Fray Justo Santa María de Oro,-27.8153384459143,-61.3858781616122,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,180,Chaco,San Fernando,Vicentini,,447,,Puerto Vicentini (barrio de Fontana),,-27.4014,-59.0392,propuesto,C5-barrio_de,web_barrio,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikimapia/dices.net,http://wikimapia.org/33649922/es/BARRIO-PUERTO-VICENTINI,verde,"[guard=verde; punto en San Fernando] Antigua localidad Puerto Vicentini, hoy barrio de Fontana, depto San Fernando."
v6_p07,72,Santiago del Estero,Matará,Vilelas,,1495,86098050,Vilelas,Juan Felipe Ibarra,-27.9620576201777,-62.6081296424465,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,6,Chaco,Mayor Luis J. Fontana,Villa Angela,,18518,22098030,Villa Angela,Mayor Luis J. Fontana,-27.5768609590872,-60.7111358386623,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,98,Santiago del Estero,Atamisqui,Villa Atamisqui,,1122,86021030,Villa Atamisqui,Atamisqui,-28.4962459589053,-63.817413799372,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,25,Chaco,San Lorenzo,Villa Berthet,,4070,22147020,Villa Berthet,San Lorenzo,-27.2939772749616,-60.4111650246404,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,196,Santiago del Estero,Moreno,Villa Brana,,403,86119125,Villa Brana,Moreno,-27.3470131039966,-62.9180439304435,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,122,Formosa,Laishí,Villa Escobar Navegación Río Bermejo,,775,,Villa Escolar,,-26.6219,-58.6697,propuesto,C5-rename,web_rename,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia,https://es.wikipedia.org/wiki/Villa_Escolar,verde,[guard=verde; punto en Laishi] Localidad del depto Laishí sobre el río Bermejo; el nombre del censo (Villa Escobar) corresponde a Villa Escolar
v6_p07,232,Santiago del Estero,Figueroa,Villa Figueroa,,273,86070100,Villa Figueroa,Figueroa,-27.7210732873827,-63.5066101281458,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,266,Santiago del Estero,Guasayán,Villa Guasayán,,178,86084030,Villa Guasayán,Guasayán,-27.8848346386321,-64.8516246609894,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,173,Santiago del Estero,Río Hondo,Villa Jiménez,,478,86147140,Villa Giménez,Río Hondo,-27.5717355548092,-64.4771394271041,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v6_p07,165,Santiago del Estero,Choya,Villa La Punta,,515,86063090,Villa La Punta,Choya,-28.3696820139552,-64.7948769452482,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,254,Santiago del Estero,Copo,Villa Matoque,,206,86056A71,Villa Matoque,Copo,-25.8320827104097,-63.7944890160395,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p07,231,Santiago del Estero,San Martín,Villa Nueva,,275,86175040,Villa Nueva,San Martín,-28.3016406315517,-64.0299154464099,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,69,Santiago del Estero,Ojo de Agua,Villa Ojo de Agua,,1505,86126030,Villa Ojo de Agua,Ojo de Agua,-29.5026655219891,-63.6948154735414,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,145,Santiago del Estero,Robles,Villa Robles,,616,86161048,Villa Robles,Robles,-27.9183106228177,-64.1106499668725,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,106,Santiago del Estero,Salavina,Villa Salavina,,924,86168030,Villa Salavina,Salavina,-28.8042977863653,-63.4296712720784,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,28,Santiago del Estero,Loreto,Villa San Martín,,3354,86105010,Villa San Martí­n (Est. Loreto),Loreto,-28.3008660325566,-64.1841071808748,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v6_p07,174,Santiago del Estero,Silípica,Villa Silípica,,475,86189050,Villa Silí­pica,Silípica,-28.1092651697295,-64.1464655132768,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,146,Santiago del Estero,Mitre,Villa Unión,,615,86112010,Villa Unión,Mitre,-29.4135231041315,-62.7903956530041,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,179,Santiago del Estero,Robles,Vilmer,,451,86161050,Vilmer,Robles,-27.7860474325585,-64.1503568005197,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,226,Santiago del Estero,Río Hondo,Vinará,,289,86147170,Vinara,Río Hondo,-27.3799436347555,-64.7946969449808,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,177,Santiago del Estero,Capital,Vuelta de la Barranca,,460,86049120,Vuelta de la Barranca,Capital,-27.8944766267581,-64.1979606183017,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,116,Santiago del Estero,Moreno,Weisburd,,843,86119130,Weisburd,Moreno,-27.318758575952,-62.5851039102445,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p07,89,Santiago del Estero,Capital,Zanjón,,1300,86049030,Villa Zanjón,Capital,-27.8801622520391,-64.2426746819345,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v6_p07,156,Chaco,General Güemes,Zaparinqui,,555,22063120,Zaparinqui,General Güemes,-26.0657643036421,-60.5619475669185,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,376,Jujuy,Cochinoca,Abdón Castro Tolay,,203,38007010,Abdón Castro Tolay,Cochinoca,-23.3426413718663,-66.089744997888,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p01,107,Jujuy,Cochinoca,Abra Pampa,,1391,38007020,Abra Pampa,Cochinoca,-22.7226837735871,-65.697061815766,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,216,Salta,Gral. J. de San Martín,Acambuco,,612,66056A00,Acambuco,General José de San Martín,-22.1659015780915,-63.9105395487973,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p01,64,Tucumán,Monteros,Acheral,,2207,90070010,Acheral,Monteros,-27.12072050474,-65.4705647177524,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,302,Catamarca,Capayán,Adolfo E. Carranza,,379,10042010,Adolfo E. Carranza,Capayán,-29.0258932194616,-66.0035235986031,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p01,334,Salta,Orán,Agua Blanca,,282,66126010,Aguas Blancas,Orán,-22.7350881128123,-64.3552072427665,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p01,146,Tucumán,Leales,Agua Dulce,,984,90056A01,Agua Dulce,Leales,-27.0552293833391,-65.0321020485202,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p01,34,Salta,Gral. J. de San Martín,Aguaray,,4428,66056010,Aguaray,General José de San Martín,-22.2448749242844,-63.7353428239361,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,362,La Rioja,General San Martín,Agunyo,,223,46091A01,Aguayo,General San Martín,-31.6905535230927,-65.8873290589864,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Aguayo/General San Martín [46091A01]
v7_p01,17,Tucumán,Río Chico,Aguilares,,9816,90077010,Aguilares,Río Chico,-27.4314587255842,-65.614642664612,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,55,La Rioja,Arauco,Aimogasta,,2721,46007010,Aimogasta,Arauco,-28.5537029309805,-66.8134861152964,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,97,Tucumán,Cruz Alta,Alderetes,,1497,90014010,Alderetes,Cruz Alta,-26.8202909448057,-65.1434178672606,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,412,Salta,Guachipas,Alemania,,126,66063003,Alemanía,Guachipas,-25.6247269277373,-65.6126276681117,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,238,Catamarca,Santa Rosa,Alijilán,,563,10098010,Alijilán,Santa Rosa,-28.176244459377,-65.4927230531622,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,323,Salta,Rosario de la Frontera,Almirante Brown,,320,66140005,Almirante Brown,Rosario de la Frontera,-25.8961576285683,-64.7653254452947,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,139,Tucumán,Chicligasta,Alpachiri,,1078,90021010,Alpachiri,Chicligasta,-27.3358411895456,-65.7573982905812,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,315,La Rioja,San Blas de los Sauces,Alpasinche,,346,4611901001,Alpasinche,San Blas de Los Sauces,-28.321596561294,-67.053908677707,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v7_p01,387,Salta,Rivadavia,Alto de la Sierra,,181,66133010,Alto de la Sierra,Rivadavia,-22.7403036530061,-62.4977961233708,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,80,Tucumán,Chicligasta,Alto Verde,,1700,90021020,Alto Verde,Chicligasta,-27.3793992485609,-65.6079258666538,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,212,Tucumán,Tafí,Amaichá del Valle,,620,90098010,Amaicha del Valle,Tafí del Valle,-26.5937240500164,-65.9200695796332,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,375,La Rioja,General Ocampo,Ambil,,203,46084010,Ambil,General Ortiz de Ocampo,-31.1295198406896,-66.3439073842251,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,263,La Rioja,Castro Barros,Aminga,,480,46021010,Aminga,Castro Barros,-28.8476819528689,-66.9305129445686,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,377,Salta,La Viña,Ampascachi,,202,66098010,Ampascachi,La Viña,-25.3523602195855,-65.5276323236594,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,401,Catamarca,Ancasti,Ancasti,,149,10014010,Ancasti,Ancasti,-28.8124907509088,-65.499736680361,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,46,Catamarca,Andalgalá,Andalgalá,,3260,10021020,Andalgalá,Andalgalá,-27.5901594446266,-66.3212501175486,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,242,Salta,San Carlos,Angastaco,,541,66154010,Angastaco,San Carlos,-25.6909064600605,-66.1670201924145,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,141,La Rioja,Chilecito,Anguinán,,1017,4604201001,Anguinán,Chilecito,-29.1990741866199,-67.4621457728199,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v7_p01,385,Catamarca,Ancasti,Anquincila,,187,10014020,Anquincila,Ancasti,-28.7469425805385,-65.5489731895385,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,237,La Rioja,Castro Barros,Anillaco,,565,46021020,Anillaco,Castro Barros,-28.805978461205,-66.9458187824237,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,211,Salta,San Carlos,Animaná,,622,66154020,Animaná,San Carlos,-25.9695063928942,-65.9489810010708,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,272,La Rioja,Castro Barros,Anjullón,,465,46021030,Anjullón,Castro Barros,-28.7237560105358,-66.9234826223976,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,215,Salta,Rosario de la Frontera,Antilla,,613,66140010,Antilla,Rosario de la Frontera,-26.1195481161076,-64.5934023687462,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,273,Catamarca,Antofagasta de la Sierra,Antofagasta de la Sierra,,462,10028010,Antofagasta de la Sierra,Antofagasta de la Sierra,-26.0613194257796,-67.4074485206592,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,118,Salta,Anta,Apolinario Saravia,,1286,66007010,Apolinario Saravia,Anta,-24.4307293331944,-63.9949879189973,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v7_p01,305,Tucumán,Leales,Aráoz,,374,90056020,Estación Aráoz,Leales,-27.0571152473018,-64.9218123993231,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v7_p01,331,La Rioja,Arauco,Arauco,,302,46007020,Arauco,Arauco,-28.5686336436872,-66.8014515080852,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v7_p01,69,Tucumán,Chicligasta,Arcadia,,1595,90021030,Arcadia,Chicligasta,-27.3069484835773,-65.576067487854,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
