page,n_orden,localidad_canon,provincia_georef,departamento_canon,depto_moderno_esperado,estado,georef_capa,georef_id,georef_nombre,georef_depto,lat,lon,dist_km,candidatos
v8_p01,100,Andrade,Mendoza,Rivadavia,Rivadavia,auto_ok,localidades-censales,50084010,Andrade,Rivadavia,-33.1817074350305,-68.5237212096493,,
v8_p01,169,Angualasto,San Juan,Iglesia,Iglesia,auto_ok,localidades-censales,70049010,Angualasto,Iglesia,-30.0600502398538,-69.1749897279416,,
v8_p01,101,Arizona,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042020,Arizona,Gobernador Dupuy,-35.7250240474772,-65.3206068408142,,
v8_p01,167,Astica,San Juan,Valle Fértil,Valle Fértil,auto_ok,localidades-censales,70119010,Astica,Valle Fértil,-30.9539271241098,-67.3010939412141,,
v8_p01,168,Bagual,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042030,Bagual,Gobernador Dupuy,-35.1427708697692,-65.5696629196809,,
v8_p01,141,Balde,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056030,Balde,Juan Martín de Pueyrredón,-33.3419670796738,-66.6262471913313,,
v8_p01,75,Barreal,San Juan,Calingasta,Calingasta,flag_variante,,70021010,Barreal - Villa Pituil,Calingasta,-31.6493358622174,-69.4763632145309,,Barreal - Villa Pituil/Calingasta [70021010]
v8_p01,148,Batavia,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042040,Batavia,Gobernador Dupuy,-34.7786376420243,-65.6882164824171,,
v8_p01,110,Beazley,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056040,Beazley,Juan Martín de Pueyrredón,-33.757590277536,-66.6448173607139,,
v8_p01,30,Bermejito,San Juan,Santa Lucía,Santa Lucía,flag_sin_match,,,,,,,,Bermejo/Caucete [70035010]
v8_p01,138,Bermejo,San Juan,Caucete,Caucete,auto_ok,localidades-censales,70035010,Bermejo,Caucete,-31.5903013423777,-67.6604600688417,,
v8_p01,33,Bowen,Mendoza,General Alvear,General Alvear,auto_ok,localidades-censales,50014010,Bowen,General Alvear,-35.0004221380396,-67.5104559960815,,
v8_p01,104,Buena Esperanza,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042050,Buena Esperanza,Gobernador Dupuy,-34.7578672759304,-65.2535894208749,,
v8_p01,115,Calingasta,San Juan,Calingasta,Calingasta,auto_ok,localidades-censales,70021020,Calingasta,Calingasta,-31.3344794669802,-69.4205535228165,,
v8_p01,94,Candelaria,San Luis,Ayacucho,Ayacucho,auto_ok,localidades-censales,74007010,Candelaria,Ayacucho,-32.0611889274482,-65.8248518706818,,
v8_p01,163,Cañada Honda,San Juan,Sarmiento,Sarmiento,auto_ok,localidades-censales,70105010,Cañada Honda,Sarmiento,-31.9850527438787,-68.5481911385325,,
v8_p01,58,Cañada Seca,Mendoza,San Rafael,San Rafael,flag_bahra,asentamientos,50105A04,Cañada Seca,San Rafael,-34.7438923130411,-68.1541286460311,,Cañada Seca/San Rafael [50105A04]
v8_p01,179,Carpintería,San Juan,Pocito,Pocito,auto_ok,localidades-censales,70070020,Carpintería,Pocito,-31.8197340262041,-68.5420480840304,,
v8_p01,53,Carrodilla,Mendoza,Luján,Luján de Cuyo,flag_bahra,localidades,5006309001,Carrodilla,Luján de Cuyo,-32.9674232624478,-68.8516196087317,,Carrodilla/Luján de Cuyo [5006309001]
v8_p01,13,Caucete,San Juan,Caucete,Caucete,auto_ok,localidades-censales,70035020,Caucete,Caucete,-31.6514787868907,-68.2821404352408,,
v8_p01,161,Cienegüita,San Juan,Sarmiento,Sarmiento,flag_variante,,70105020,Cienaguita,Sarmiento,-32.0771624084154,-68.6961680242861,,Cienaguita/Sarmiento [70105020]
v8_p01,89,Cochagual,San Juan,Sarmiento,Sarmiento,auto_ok,localidades-censales,70105025,Cochagual,Sarmiento,-31.8814965205259,-68.3844718532843,,
v8_p01,37,Colonia Alvear Oeste,Mendoza,General Alvear,General Alvear,flag_sin_match,,,,,,,,
v8_p01,74,Concarán,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028010,Concarán,Chacabuco,-32.5608234064086,-65.2444335936418,,
v8_p01,54,Coquimbito,Mendoza,Maipú,Maipú,flag_bahra,localidades,5007006002,Coquimbito,Maipú,-32.9709296458884,-68.7567309374964,,Coquimbito/Maipú [5007006002]
v8_p01,50,Costa del Araujo,Mendoza,Lavalle,Lavalle,flag_variante,,50056080,Costa de Araujo,Lavalle,-32.7589352699959,-68.3951235497088,,Costa de Araujo/Lavalle [50056080]
v8_p01,67,Cuadro Nacional,Mendoza,San Rafael,San Rafael,flag_bahra,localidades,5010521001,Cuadro Nacional,San Rafael,-34.6171378885148,-68.2753742994292,,Cuadro Nacional/San Rafael [5010521001]
v8_p01,63,Cruz de Piedra,Mendoza,Maipú,Maipú,auto_ok,localidades-censales,50070030,Cruz de Piedra,Maipú,-33.0327352532182,-68.826767336305,,
v8_p01,32,Chacras de Coria,Mendoza,Luján,Luján de Cuyo,flag_bahra,localidades,5006309002,Chacras de Coria,Luján de Cuyo,-32.9694816435606,-68.8715140834301,,Chacras de Coria/Luján de Cuyo [5006309002]
v8_p01,78,Chilecito,Mendoza,San Carlos,San Carlos,auto_ok,localidades-censales,50091020,Chilecito,San Carlos,-33.8915305879832,-69.071267150964,,
v8_p01,15,Chimbas,San Juan,Chimbas,Chimbas,auto_ok,localidades-censales,70042010,Chimbas,Chimbas,-31.4931935738869,-68.5335424387439,,
v8_p01,197,Chosmes,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056060,Chosmes,Juan Martín de Pueyrredón,-33.4035920537354,-66.8037146623549,,
v8_p01,191,Chucuma,San Juan,Valle Fértil,Valle Fértil,auto_ok,localidades-censales,70119030,Chucuma,Valle Fértil,-31.0694386139607,-67.282150243193,,
v8_p02,109,Divisoria,San Juan,Veinticinco de Mayo,25 de Mayo,flag_depto,,70035025,Divisoria,Caucete,-31.7037717576509,-68.2851573396025,60,Divisoria/Caucete [70035025]
v8_p02,151,Dixonville,San Luis,Gobernador Dupuy,Gobernador Dupuy,flag_sin_match,,,,,,,,
v8_p02,154,El Chorrillo,San Luis,La Capital,Juan Martín de Pueyrredón,flag_bahra,localidades,7405610003,El Chorrillo,Juan Martín de Pueyrredón,-33.2904470528437,-66.265531650787,,El Chorrillo/Juan Martín de Pueyrredón [7405610003]
v8_p02,196,El Gigante,San Luis,Belgrano,Belgrano,flag_variante_bahra,asentamientos,74014A35,Santa Rosa del Gigante,Belgrano,-32.9912059521926,-66.8120345902443,,Santa Rosa del Gigante/Belgrano [74014A35]
v8_p02,108,El Nihuil,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105070,El Nihuil,San Rafael,-35.0353713864246,-68.6806149266928,,
v8_p02,48,El Resguardo,Mendoza,Las Heras,Las Heras,flag_bahra,localidades,5004905008,El Resguardo,Las Heras,-32.8303390304647,-68.8209663176292,,El Resguardo/Las Heras [5004905008]
v8_p02,153,El Volcán,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056080,El Volcán,Juan Martín de Pueyrredón,-33.2506413694995,-66.1804387524134,,
v8_p02,155,Embalse La Florida,San Luis,Coronel Pringles,Coronel Pringles,flag_sin_match,,,,,,,,
v8_p02,65,Eugenio Bustos,Mendoza,San Carlos,San Carlos,auto_ok,localidades-censales,50091030,Eugenio Bustos,San Carlos,-33.779539008603,-69.0548771361893,,
v8_p02,130,Fortuna,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042070,Fortuna,Gobernador Dupuy,-35.130673091663,-65.3830045151238,,
v8_p02,135,Fraga,San Luis,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,74021030,Fraga,Coronel Pringles,-33.5020934225152,-65.7927430683989,,
v8_p02,55,Fray Luis Beltrán,Mendoza,Maipú,Maipú,auto_ok,localidades-censales,50070050,Fray Luis Beltrán,Maipú,-33.0043976922582,-68.6499236657067,,
v8_p02,12,General Alvear,Mendoza,General Alvear,General Alvear,auto_ok,localidades-censales,50014030,General Alvear,General Alvear,-34.9774837777834,-67.6963132418926,,
v8_p02,16,General Gutierrez,Mendoza,Maipú,Maipú,flag_bahra,localidades,5007006003,General Gutiérrez,Maipú,-32.9604074494578,-68.7874652844763,,General Gutiérrez/Maipú [5007006003]
v8_p02,4,Godoy Cruz,Mendoza,Godoy Cruz,Godoy Cruz,auto_ok,localidades-censales,50021010,Godoy Cruz,Godoy Cruz,-32.9383990762159,-68.8409629642207,,
v8_p02,73,Goudge,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105100,Goudge,San Rafael,-34.6766223405705,-68.1331548753633,,
v8_p02,174,Guanacache,San Juan,Sarmiento,Sarmiento,flag_bahra,asentamientos,70105050,Guanacache,Sarmiento,-32.0644360689192,-68.5896898648339,,Guanacache/Sarmiento [70105050]
v8_p02,3,Guaymallén,Mendoza,Guaymallén,Guaymallén,auto_ok,localidades-censales,50028020,Guaymallén,Guaymallén,-32.893423062057,-68.776140776093,,
v8_p02,143,Hipólito Irigoyen,San Luis,Belgrano,Belgrano,flag_sin_match,,,,,,,,
v8_p02,98,Huaco,San Juan,Jáchal,Jáchal,auto_ok,localidades-censales,70056030,Huaco,Jáchal,-30.1577584761793,-68.4826412677447,,
v8_p02,139,Iglesia,San Juan,Iglesia,Iglesia,auto_ok,localidades-censales,70049030,Iglesia,Iglesia,-30.4241594403505,-69.2290874734081,,
v8_p02,137,Ingeniero Balloffet,Mendoza,San Rafael,San Rafael,flag_sin_match,,,,,,,,
v8_p02,64,Ingeniero Gustavo André,Mendoza,Lavalle,Lavalle,auto_ok,localidades-censales,50056110,Ingeniero Gustavo André,Lavalle,-32.6801598458727,-68.3163327823829,,
v8_p02,24,Jáchal,San Juan,Jáchal,Jáchal,flag_variante,,70056080,San José de Jáchal,Jáchal,-30.2416434548614,-68.746584232251,,San José de Jáchal/Jáchal [70056080]
v8_p02,87,Jaime Prats,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105110,Jaime Prats,San Rafael,-34.910364529096,-67.8204858353936,,
v8_p02,189,Jarrilla,San Luis,La Capital,Juan Martín de Pueyrredón,flag_variante,,74056090,Jarilla,Juan Martín de Pueyrredón,-33.3992256815535,-67.0257914547147,,Jarilla/Juan Martín de Pueyrredón [74056090]
v8_p02,56,Jocolí,Mendoza,Lavalle,Lavalle,auto_ok,localidades-censales,50056120,Jocolí,Lavalle,-32.5892687727158,-68.6686260585443,,
v8_p02,140,Juan Jorba,San Luis,General Pedernera,General Pedernera,auto_ok,localidades-censales,74035010,Juan Jorba,General Pedernera,-33.6128571229721,-65.2727491335928,,
v8_p02,142,Juan Llerena,San Luis,General Pedernera,General Pedernera,auto_ok,localidades-censales,74035020,Juan Llerena,General Pedernera,-33.2809294703151,-65.6140093408269,,
v8_p02,26,Justo Daract,San Luis,General Pedernera,General Pedernera,auto_ok,localidades-censales,74035030,Justo Daract,General Pedernera,-33.8632979596971,-65.1780912933418,,
v8_p02,57,La Bebida,San Juan,Rivadavia,Rivadavia,flag_sin_match,,,,,,,,
v8_p02,194,La Botija,San Luis,Ayacucho,Ayacucho,flag_bahra,asentamientos,74007A24,La Botija,Ayacucho,-32.2360653521321,-66.5784829026988,,La Botija/Ayacucho [74007A24]
v8_p02,118,La Cañada,San Juan,Albardón,Albardón,flag_sin_match,,,,,,,,Cañada Honda/Sarmiento [70105010]
v8_p02,156,La Carolina,San Luis,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,74021010,La Carolina,Coronel Pringles,-32.8136226554095,-66.0945048715545,,
v8_p02,195,La Ciénaga,San Juan,Jáchal,Jáchal,flag_bahra,asentamientos,70056A13,La Ciénaga,Jáchal,-30.148273842188,-68.577983200187,,La Ciénaga/Jáchal [70056A13]
v8_p02,34,La Colonia,Mendoza,Junín,Junín,auto_ok,localidades-censales,50035030,La Colonia,Junín,-33.0989625485293,-68.4805421035978,,
v8_p02,20,La Consulta,Mendoza,San Carlos,San Carlos,auto_ok,localidades-censales,50091040,La Consulta,San Carlos,-33.7386757381913,-69.1281255649691,,
v8_p02,62,La Dormida,Mendoza,Santa Rosa,Santa Rosa,auto_ok,localidades-censales,50112040,La Dormida,Santa Rosa,-33.3467137505143,-67.9171754216459,,
v8_p02,175,Lafinur,San Luis,Junín,Junín,auto_ok,localidades-censales,74049030,Lafinur,Junín,-32.0626665535639,-65.3502528817131,,
v8_p02,81,La Legua,San Juan,Santa Lucía,Santa Lucía,flag_sin_match,,,,,,,,
v8_p02,85,La Puntilla,Mendoza,Luján,Luján de Cuyo,flag_bahra,localidades,5006309004,La Puntilla,Luján de Cuyo,-32.9620757495015,-68.8609733262489,,La Puntilla/Luján de Cuyo [5006309004]
v8_p03,36,Las Casuarinas,San Juan,Veinticinco de Mayo,25 de Mayo,flag_bahra,asentamientos,70126A06,Las Casuarinas,25 de Mayo,-31.7860072298522,-68.2950283995613,,Las Casuarinas/25 de Mayo [70126A06]
v8_p03,95,Las Catitas,Mendoza,Santa Rosa,Santa Rosa,auto_ok,localidades-censales,50112050,Las Catitas,Santa Rosa,-33.2938581044134,-68.0486120668893,,
v8_p03,121,Las Cortaderas,San Luis,Chacabuco,Chacabuco,flag_variante,,74028020,Cortaderas,Chacabuco,-32.5052292429871,-64.9921994233503,,Cortaderas/Chacabuco [74028020]
v8_p03,185,Las Cuevas,Mendoza,Las Heras,Las Heras,auto_ok,localidades-censales,50049040,Las Cuevas,Las Heras,-32.8127913121977,-70.0495258443685,,
v8_p03,157,Las Chacras,San Luis,San Martín,Libertador General San Martín,auto_ok,localidades-censales,74063030,Las Chacras,Libertador General San Martín,-32.5625390813809,-65.7769610648721,,
v8_p03,131,Las Flores,San Juan,Iglesia,Iglesia,auto_ok,localidades-censales,70049040,Las Flores,Iglesia,-30.3153069336798,-69.2176611317102,,
v8_p03,7,Las Heras,Mendoza,Las Heras,Las Heras,auto_ok,localidades-censales,50049050,Las Heras,Las Heras,-32.84908036795,-68.8460355137272,,
v8_p03,71,Las Malvinas,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105130,Las Malvinas,San Rafael,-34.8351132201347,-68.2485656697773,,
v8_p03,45,La Toma,San Luis,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,74021060,La Toma,Coronel Pringles,-33.0544376204479,-65.62269821015,,
v8_p03,164,Lavaisse,San Luis,General Pedernera,General Pedernera,auto_ok,localidades-censales,74035050,Lavaisse,General Pedernera,-33.8240334888806,-65.4248162452021,,
v8_p03,150,Leandro N. Alem,San Luis,Ayacucho,Ayacucho,auto_ok,localidades-censales,74007030,Leandro N. Alem,Ayacucho,-32.487221446504,-66.0539126200253,,
v8_p03,88,Los Arboles,Mendoza,Rivadavia,Rivadavia,auto_ok,localidades-censales,50084090,Los Árboles,Rivadavia,-33.182824752999,-68.5656953375049,,
v8_p03,129,Los Berros,San Juan,Sarmiento,Sarmiento,auto_ok,localidades-censales,70105070,Los Berros,Sarmiento,-31.9527250663157,-68.6542740137653,,
v8_p03,59,Los Campamentos,Mendoza,Rivadavia,Rivadavia,auto_ok,localidades-censales,50084100,Los Campamentos,Rivadavia,-33.2755298774618,-68.3926332664906,,
v8_p03,29,Luján,Mendoza,Luján,Luján de Cuyo,flag_variante,,50063090,Luján de Cuyo,Luján de Cuyo,-33.0339983971284,-68.8883741550889,,Luján de Cuyo/Luján de Cuyo [50063090]
v8_p03,76,Luján,San Luis,Ayacucho,Ayacucho,auto_ok,localidades-censales,74007040,Luján,Ayacucho,-32.3645103468737,-65.9330437957769,,
v8_p03,10,Maipú,Mendoza,Maipú,Maipú,auto_ok,localidades-censales,50070060,Maipú,Maipú,-32.9791481716669,-68.7983205922319,,
v8_p03,128,Marayes,San Juan,Caucete,Caucete,auto_ok,localidades-censales,70035050,Marayes,Caucete,-31.4634265859233,-67.3515986493911,,
v8_p03,83,Marquesado,San Juan,Rivadavia,Rivadavia,flag_sin_match,,,,,,,,
v8_p03,28,Mayor Drummond,Mendoza,Luján,Luján de Cuyo,flag_bahra,localidades,5006309005,Mayor Drummond,Luján de Cuyo,-33.0194203114596,-68.8757421386204,,Mayor Drummond/Luján de Cuyo [5006309005]
v8_p03,102,Médano de Oro,San Juan,Rawson,Rawson,flag_variante,,70077020,Villa Bolaños (Médano de Oro),Rawson,-31.6289641148455,-68.4804887494444,,Villa Bolaños (Médano de Oro)/Rawson [70077020]
v8_p03,40,Media Agua,San Juan,Sarmiento,Sarmiento,flag_variante,,70105100,Villa Media Agua,Sarmiento,-31.9813990324589,-68.4268179122078,,Villa Media Agua/Sarmiento [70105100]
v8_p03,111,Medrano,Mendoza,Rivadavia,Rivadavia,auto_ok,localidades-censales,50084110,Medrano,Rivadavia,-33.1810293847419,-68.6144359047197,,
v8_p03,4,Mendoza,Mendoza,Capital,Capital,auto_ok,localidades-censales,50007010,Mendoza,Capital,-32.8985811304419,-68.8464060446987,,
v8_p03,8,Mercedes,San Luis,General Pedernera,General Pedernera,flag_variante,,74035070,Villa Mercedes,General Pedernera,-33.6744309804673,-65.4623806406395,,Villa Mercedes/General Pedernera [74035070]
v8_p03,123,Merlo,San Luis,Junín,Junín,flag_bahra,localidades,74049060,Merlo,Junín,-32.3426351395134,-65.013732533825,,Merlo/Junín [74049060]
v8_p03,158,Mogna,San Juan,Jáchal,Jáchal,auto_ok,localidades-censales,70056040,Mogna,Jáchal,-30.6953942337489,-68.3602647734984,,
v8_p03,31,Monte Comán,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105150,Monte Comán,San Rafael,-34.5923563452847,-67.8689658069078,,
v8_p03,193,Mosmota,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056110,Mosmota,Juan Martín de Pueyrredón,-33.671397861663,-66.972801567873,,
v8_p03,127,Naschel,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028030,Naschel,Chacabuco,-32.9152793889441,-65.3759512115352,,
v8_p03,178,Navia,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042120,Navia,Gobernador Dupuy,-34.7749107620736,-66.5864706436242,,
v8_p03,90,Niquivil,San Juan,Jáchal,Jáchal,auto_ok,localidades-censales,70056050,Niquivil,Jáchal,-30.4095010941777,-68.6900501664038,,
v8_p03,52,Nueva California,Mendoza,San Martín,San Martín,auto_ok,localidades-censales,50098090,Nueva California,San Martín,-32.7494973761983,-68.3242459516646,,
v8_p03,125,Nueva Galia,San Luis,Gobernador Dupuy,Gobernador Dupuy,auto_ok,localidades-censales,74042130,Nueva Galia,Gobernador Dupuy,-35.1152554630808,-65.2587324880435,,
v8_p03,126,Nueve de Julio,San Juan,Nueve de Julio,9 de Julio,flag_sin_match,,,,,,,,
v8_p03,19,Palmira,Mendoza,San Martín,San Martín,flag_bahra,localidades,5009810001,Palmira,San Martín,-33.0505033699186,-68.5609120309006,,Palmira/San Martín [5009810001]
v8_p03,82,Pampa del Chañar,San Juan,Jáchal,Jáchal,flag_sin_match,,,,,,,,
v8_p03,124,Pampa Vieja,San Juan,Jáchal,Jáchal,auto_ok,localidades-censales,70056060,Pampa Vieja,Jáchal,-30.2143712482073,-68.6883438048505,,
v8_p03,172,Paso Grande,San Luis,San Martín,Libertador General San Martín,auto_ok,localidades-censales,74063050,Paso Grande,Libertador General San Martín,-32.8773732633457,-65.6350974917893,,
v8_p03,113,Perdriel,Mendoza,Luján,Luján de Cuyo,auto_ok,localidades-censales,50063100,Perdriel,Luján de Cuyo,-33.0663835700212,-68.8764556438187,,
v8_p03,112,Pie de Palo,San Juan,Caucete,Caucete,auto_ok,localidades-censales,70035060,Pie de Palo,Caucete,-31.6682003875414,-68.224065223161,,
v8_p04,122,Piedra Blanca,San Luis,Junín,Junín,flag_sin_match,,,,,,,,
v8_p04,144,Polvaredas,Mendoza,Las Heras,Las Heras,auto_ok,localidades-censales,50049080,Polvaredas,Las Heras,-32.7929099592299,-69.6511854690389,,
v8_p04,182,Potrerillo,San Luis,San Martín,Libertador General San Martín,auto_ok,localidades-censales,74063060,Potrerillo,Libertador General San Martín,-32.6710816165548,-65.6549881141628,,
v8_p04,186,Potrero de los Funes,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056120,Potrero de los Funes,Juan Martín de Pueyrredón,-33.2201411232087,-66.2270690784648,,
v8_p04,184,Pozo del Tala,San Luis,Belgrano,Belgrano,flag_bahra,asentamientos,74014A28,Pozo del Tala,Belgrano,-32.6027142411611,-66.2915132094879,,Pozo del Tala/Belgrano [74014A28]
v8_p04,198,Punta del Agua,San Juan,Jáchal,Jáchal,flag_bahra,asentamientos,70056A23,Punta del Agua,Jáchal,-30.2819120946076,-68.3046468234159,,Punta del Agua/Jáchal [70056A23]
v8_p04,176,Punta de Vacas,Mendoza,Las Heras,Las Heras,auto_ok,localidades-censales,50049100,Punta de Vacas,Las Heras,-32.8515773213672,-69.7526265191167,,
v8_p04,39,Quines,San Luis,Ayacucho,Ayacucho,auto_ok,localidades-censales,74007050,Quines,Ayacucho,-32.2328442440147,-65.8050663481491,,
v8_p04,68,Real del Padre,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105190,Real del Padre,San Rafael,-34.8425709144348,-67.7689662584238,,
v8_p04,171,Renca,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028050,Renca,Chacabuco,-32.7715762969052,-65.3642319519665,,
v8_p04,180,Retamito,San Juan,Sarmiento,Sarmiento,flag_bahra,asentamientos,70105A06,Retamito,Sarmiento,-32.1032027498862,-68.5988000011851,,Retamito/Sarmiento [70105A06]
v8_p04,105,Rinconada,San Juan,Pocito,Pocito,flag_variante,,70070040,Villa Aberastain - La Rinconada,Pocito,-31.6580203841877,-68.5795741904511,,Villa Aberastain - La Rinconada/Pocito [70070040]
v8_p04,152,Rincón del Este,San Luis,Junín,Junín,flag_sin_match,,,,,,,,
v8_p04,11,Rivadavia,Mendoza,Rivadavia,Rivadavia,auto_ok,localidades-censales,50084140,Rivadavia,Rivadavia,-33.19403215031,-68.4736188877526,,
v8_p04,17,Rivadavia,San Juan,Rivadavia,Rivadavia,auto_ok,localidades-censales,70084010,Rivadavia,Rivadavia,-31.5335200372447,-68.5920689785483,,
v8_p04,119,Rodeo,San Juan,Iglesia,Iglesia,auto_ok,localidades-censales,70049060,Rodeo,Iglesia,-30.2108188116132,-69.1320903597642,,
v8_p04,23,Rodeo de la Cruz,Mendoza,Guaymallén,Guaymallén,flag_bahra,localidades,5002802011,Rodeo de la Cruz,Guaymallén,-32.9210463916055,-68.7389029800416,,Rodeo de la Cruz/Guaymallén [5002802011]
v8_p04,69,Rodeo del Medio,Mendoza,Maipú,Maipú,auto_ok,localidades-censales,50070070,Rodeo del Medio,Maipú,-32.9880056754694,-68.7010652608485,,
v8_p04,97,Rodolfo Iselin (La Llave),Mendoza,San Rafael,San Rafael,flag_sin_match,,,,,,,,
v8_p04,51,Russell,Mendoza,Maipú,Maipú,flag_bahra,asentamientos,50070080,Russell,Maipú,-33.005845686362,-68.7966256471329,,Russell/Maipú [50070080]
v8_p04,173,Saladillo,San Luis,Coronel Pringles,Coronel Pringles,auto_ok,localidades-censales,74021090,Saladillo,Coronel Pringles,-33.2024087537396,-65.8553724626418,,
v8_p04,181,San Antonio,San Luis,Belgrano,Belgrano,flag_bahra,asentamientos,74014A31,San Antonio,Belgrano,-32.6459767683126,-66.8976041125515,,San Antonio/Belgrano [74014A31]
v8_p04,69,San Francisco,San Luis,Ayacucho,Ayacucho,flag_variante,,74007070,San Francisco del Monte de Oro,Ayacucho,-32.6002709030025,-66.127149270559,,San Francisco del Monte de Oro/Ayacucho [74007070]
v8_p04,66,San Isidro,San Juan,San Martín,San Martín,auto_ok,localidades-censales,70091030,San Isidro,San Martín,-31.4870993000717,-68.325134344897,,
v8_p04,190,San Jerónimo,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056140,San Jerónimo,Juan Martín de Pueyrredón,-33.1386569519015,-66.5197463701194,,
v8_p04,103,Salto de las Rosas,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105200,Salto de las Rosas,San Rafael,-34.7236891186834,-68.2280421347362,,
v8_p04,183,San José del Morro,San Luis,General Pedernera,General Pedernera,auto_ok,localidades-censales,74035060,San José del Morro,General Pedernera,-33.2124247915114,-65.4911353087834,,
v8_p04,2,San Juan,San Juan,Capital,Capital,auto_ok,localidades-censales,70028010,San Juan,Capital,-31.5371970378027,-68.5250183173793,,
v8_p04,6,San Luis,San Luis,La Capital,Juan Martín de Pueyrredón,auto_ok,localidades-censales,74056150,San Luis,Juan Martín de Pueyrredón,-33.30206625434,-66.336934749759,,
v8_p04,9,San Martín,Mendoza,San Martín,San Martín,flag_bahra,localidades,50098100,San Martín,San Martín,-33.0877142385908,-68.475807203147,,San Martín/San Martín [50098100]; San Martín/San Martín [5009810002]
v8_p04,84,San Martín,San Juan,San Martín,San Martín,flag_variante,,70091070,Villa San Martín,San Martín,-31.516761980837,-68.3526471246019,,Villa San Martín/San Martín [70091070]
v8_p04,159,San Martín,San Luis,San Martín,Libertador General San Martín,auto_ok,localidades-censales,74063070,San Martín,Libertador General San Martín,-32.4106321159259,-65.6756669759672,,
v8_p04,147,San Pablo,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028060,San Pablo,Chacabuco,-32.6612350221489,-65.3056309060596,,
v8_p04,5,San Rafael,Mendoza,San Rafael,San Rafael,auto_ok,localidades-censales,50105210,San Rafael,San Rafael,-34.6074135938185,-68.3291684724082,,
v8_p04,93,San Roque,Mendoza,Maipú,Maipú,auto_ok,localidades-censales,50070090,San Roque,Maipú,-33.0285638174611,-68.5981475648442,,
v8_p04,146,San Roque,San Juan,Jáchal,Jáchal,flag_bahra,asentamientos,70056A24,San Roque,Jáchal,-30.2789226148174,-68.7034860849941,,San Roque/Jáchal [70056A24]
v8_p04,14,Santa Lucía,San Juan,Santa Lucía,Santa Lucía,auto_ok,localidades-censales,70098010,Santa Lucía,Santa Lucía,-31.5404720701142,-68.4979971663393,,
v8_p04,70,Santa María de Oro,Mendoza,Rivadavia,Rivadavia,auto_ok,localidades-censales,50084150,Santa María de Oro,Rivadavia,-33.2087717600844,-68.4291302111225,,
v8_p04,42,Santa Rosa,San Luis,Junín,Junín,flag_variante,,74049070,Santa Rosa del Conlara,Junín,-32.3428395324331,-65.2089545266787,,Santa Rosa del Conlara/Junín [74049070]
v8_p04,199,Talacasto,San Juan,Ullún,Ullum,flag_bahra,asentamientos,70112A08,Talacasto,Ullum,-31.0986207192355,-68.6399509408779,,Talacasto/Ullum [70112A08]
v8_p04,177,Talita,San Luis,Junín,Junín,auto_ok,localidades-censales,74049080,Talita,Junín,-32.2495306670869,-65.5833620040942,,
v8_p05,106,Tamberías,San Juan,Calingasta,Calingasta,auto_ok,localidades-censales,70021030,Tamberías,Calingasta,-31.4579602626869,-69.4214896876964,,
v8_p05,72,Tilisarao,San Luis,Chacabuco,Chacabuco,auto_ok,localidades-censales,74028070,Tilisarao,Chacabuco,-32.7312181012152,-65.2914954755362,,
v8_p05,145,Trapiche,San Luis,Coronel Pringles,Coronel Pringles,flag_variante,,74021020,El Trapiche,Coronel Pringles,-33.1119560524385,-66.0650864215088,,El Trapiche/Coronel Pringles [74021020]
v8_p05,79,Tres de Mayo,Mendoza,Lavalle,Lavalle,flag_sin_match,,,,,,,,
